,Unnamed: 0,is_spoiler,output,review_text
11,4709,True,0.033254447701207585,"Godfather is not just ...A... classic gangster film it is...THE... classic gangster film. Marlon Brando is an amazing actor when he's not a big fat lazy jerk reading his lines off of a piece of paper hanging on the wall (and yes he actually did crap like that from what I heard in class) and this is one of his best performances if not the best performance he ever did. Robert Duvall and James Caan are always the same in their performances but they are good in this, probably because they are so young and their shtick wasn't old yet. Pacino is really very good. His weak brother is also very good in his role. The ladies in Pacino's life are very good. I really loved this movie, the drama is great and also there are some really great violent gangster action scenes. The scene where Sonny is racing to town in his old car and gets stopped at the toll booth is an all time classic, don't want to give away details but it sticks with you. Awesome movie!"
12,4710,True,0.05470809600129511,"The Godfather series is one of the most popular in the entire movie industry, and starting with the first one released in 1972 following the traditional Mafia path and some familiar mafia family references, this movie takes you on a journey worthwhile for any Mafia fan. As Vito Corleone takes the control of the Corleone family, you get to see incredible hard-taken decisions that will move the plot radically from a moment to another, leaving you constantly asking what's about to happen next and bringing an incredible sense of excitement to the entire experience. This movie is without doubt one of the best movies ever made, not only for the hardcore Mafia fans, but for anyone who appreciates a good plot and even more, a good universe created around an iconic idea."
13,4711,True,0.048301729447182924,Greatest movie you can ever see. This movie gives us the greatest American picture. It has incredible images and lasting moments. After seeing the film there are too many to choose from. This movie changed the life and careers of so many super star actors. Stars such as Robert Dinero and Al Pacino. The Director of Photography Gordon Willis's is considered a revolutionary person. Throughout the movie characters are shot in semi-darkness. The Studio executives were not to pleased with this but as it turns out they were wrong. George Lucas who is a great friend of the Director Francis Ford Coppola to not make The God Father because it would not change the way movies are made in Hollywood. George Lucas could not be more further than truth.
14,4712,True,0.028074236549241637,"i honestly don't consider this a movie , i never saw the actors look so natural in the way they talk, dress, eat, walk ,etc.actors,characters,music,reactions,facial expressions ,simply everything is brilliant.Al pacino ,the only actor i want to have a conversation with. u cant really tell that he is acting. i felt like i can ask him about that life. as if he really lived it.the music takes me to a place where i never wanna leave.i cant stop writing about how this movie is the one and the only , just don't miss it."
15,4713,True,0.10146884335219308,"My favorite movie! Marlon Brando is great! Every year I look, I don't get bored! I still can say something new every time! Who has not seen very quickly remedied! Thank you Puzo and Coppola! Tom is my favorite character, because he sober, smart, and reliable! The greatest gangster movies, famous actors and director's work, one of the biggest Mafia movies of all time, The Godfather. The story describes the people and the machinery, which is rooted in the Italian Mafia, the world's most powerful and feared became a power in the United States. To keep tabs on the cruel killing methods, which work in the Corleone family head. Witness the incredible cohesion, the interests and fears of a cohesive force, which is characteristic of this world. Human destiny, life and death issue decided by Don Vito Corleone's study. Some are turning to high-Mr protection, while others come from a declaration of war. The rival mob, the Tattaglia family since the final showdown called the Corleone family. And after the declaration of war the whole city bursts into flames."
16,4714,True,0.05883974848060663,"Simply you just have to see it. If there wasn't before this movie a ""mafia"" with a code of honor brought over from Sicilia to the US, this movie created it. Nowadays it's an integral part of North American folk history. It depicts organized crime as a family, a respectable business, carried out under strict regulations, enforced out by the ""pater familia"" out of the respect, appreciation and authority gained among his extended family, ""the village"", while employing the respect others professed for him to preserve his authority, and yet, although perceived as last recourse, if necessary to keep his ""Family"", honor or authority safe, employing without hesitation blunt and unforgiving brute force was neither taboo nor regretted. Changes in the ""Old Ways"" are about manifest as a new younger generation (US born, and no Italian immigrants) began to take over the family business and the drugs dealing business appeared in the picture  before they were forbidden as the code didn't allow for indiscriminate damage to the ""Extended Family"" (their own people).But now it was more a question of supremacy against other ethnicities (immigrants and their descendants), who were willing to sell drugs to anyone who wanted to buy, even their own people or the ""Italo-Americans"". As they saw it, If they let them get all the pieces of this pie, the drug business which was so lucrative, they'll quickly become the most powerful and would pose a real threat to the mere existence of ""The Family"". The youngsters didn't find a solution viable other than to break the code and start dealing with drugs (even to their own ""Extended Families"", as they reasoning was that they were going to get it anyways, it'll always be better that the business remained in ""The Family"".From there on, although at first sight it may had seem everything continued like before, it really wasn't like that at all, something had broken at the very root of ""The Family"", it had changed forever and they were in a path of no return. Respect was slowly and continuously replaced by fear... And that was a one way ticket to a new era, the one of a Wounded to Death, Crumbling Empire. After watching The Trilogy and the movies Goodfellas, Once Upon a Time in America, and Scarface. If you can (have the spare time), do not miss The Sopranos (the HBO TV Series) by the also great James Gandolfini. See how a Empire can bleed to death because a wrong decision betrayed what they stood for and that changed everything so much that they lost their reason d'être."
17,4715,True,0.06615352281071757,"I have had this movie for many months but i never got time to watch it. Yesterday i did and i think ,like everybody say ,it is one of the best movies made ever. Al Pacino who was not very popular at that time make his breakthrough performance and he is just great in the role of Michael Corleone. About the legend Marlon Brando,he is just phenomenal,his facial expressions and husky voice just make his role one of the best characters. It is based on Mario Puzo's novel about five fictional mafia families and Must say he did a great job on screenplay too. There are some great as well as shocking scenes in this movie i.e. When Woltz wake up and finds a real severed head of a horse. Sonny beats up his brother-in-law Carlo. Prolonged fight between Connie and Carlo. Death of Apollonia Vitelli-Corleone. Death scene of Sonny ambushed by gang members at toll. The killings of all the other heads of Mafia families,Moe Green,Tesiso and Carlo. I loved the setting and style. James Caan,Richard S. Castellano,Robert Duvall,Diane Keaton & Talia Shire did great jobs too. Despite the many Anachronisms,this movie is just marvelous. I have read everything that Coppola dis to make this movie so outstanding. Maybe the best gangster movie ever made. Thanks Paramount,Francis Ford Coppola and every Cast-crew member related for producing this chef-d'oeuvre."
18,4716,True,0.08269607313972435,"Honestly this is a masterpiece of it's time along with our time. The story was very solid, sent a lot of messages for interpretation, and it is truly a movie that you can watch over and over again. The classic entry to Don Corleone sends me shivers every time. The movie entices you so that you feel as if you've known these characters for a while. With that being said, it nearly broke my heart seeing Don Corleone get shot and you could feel the anger along with the rest. As Michael grew to his top dog position, you could feel the change within a second, you could immerse yourself in his world, his thoughts, and his actions (whether or not you agree with them). All in all a absolute masterpiece in which you are not allowed to die until you see this movie at least once."
19,4717,True,0.032517440885808685,"All due respect to James Gandolfini and the Sopranos, but they ain't got nothing on the Godfather.This movie without a doubt is the best mob movie ever made. It is well respected from all movie directors and inspired many actors/ filmmakers. The directing is wonderful, not to mention the acting is brilliant, cinematography perfect, and everything else about it. I personally believe that any writer/actor starting out in their careers should take the time to view the godfather and experience what a real movie is. The film itself is told in the most perfect way it could be showed. HANDS DOWN. The godfather is not in MY top 10 list of all time favorite movies, but I easily predict it to be in the top 5 best movies of all time in any poll put in front of me. 1. Citizen Cane, 2. Casablanca 3. the godfather 4. on the waterfront 5. Schindlers list"
20,4718,True,0.06904445052845787,"Rather than concentrating on everything that is great about The Godfather, a much easier way for me to judge its quality is on what is bad about it. Almost every film has something that I don't like about it, but I can honestly say that I wouldn't change anything about The Godfather. There is nothing weak about it and nothing that stands out as bad. That's why it gets ten out of ten.This is one of those films that made me wonder why I hadn't seen it earlier. The acting from everyone involved is great, Marlon Brando comes across perfectly as the head of the family, and James Caan and Al Pacino are excellent as his sons. The soundtrack by Nino Rota is also very memorable, bringing back memories of the film every time I hear it. The plot has to be excellent for it to get ten out of ten, and it is, it's far from predictable and the film is the definition of a great epic.The film is pretty shocking in the way every death occurs almost instantaneously, and as it spans ten years so many different things happen and every minute of it is great entertainment. It's a well-made and entertaining film that is only the first part of a trilogy, but it stands on its own as a wonderful film in its own right. If you haven't seen it, what are you waiting for? This was one acclaimed film that didn't disappoint."
21,4719,True,0.036348261523304504,"When I first saw the Godfather I thought it was just a normal classic movie, but then I was shocked,the performance of both Marlon Brando and Al Pacino was so tremendous. I really enjoyed the film and I really hope they do a remake for the film because it's totally worth it.Also,the other two parts of the Godfather sequel are as great as the first part.Moreover, Francess Ford Copolla is one of the most amazing directors I have ever seen in my life, he is the right man for the right job. Francess Ford Coppola brought to us one of the most classic movies that will be in our heart forever. Finally, I recommend everyone to see the Godfather and not see it for one time only but many times because you never get bored from this movie."
22,4720,True,0.10622326228156796,"its an awesome movieThe godfather trilogy is an exclusive set of movies that will continue to live with humanity, every generation will see them to say, ""Oh that was 10 out of 10."" If you watch them you will know that the world that lives inside the underworld is same as the one we live in except that people in underworld are so smart, in fact smartness is the only thing that can keep them there. Don Vito Caroleone's early life shown in part- II is very well done to show the Don in making, how a kid who couldn't even tell his name went on becoming a underworld don who keep most senators, judges and lawyers in his pocket. Meeting of don with the so call five families are among most impressive scenes.A saga that goes on for 9 continuous hours takes you around various walks in life of Mike (Don's younger son who become Don later), his school days, love life, personal life, family life, business life, political life and religious life. How all of these different roles Mike plays in his life and how intertwined these are."
23,4721,True,0.09220618562163345,"I am not the first, nor last to watch The Godfather and be utterly intoxicated by what is on the screen. When I first saw this film 8 years ago, I was entranced by the colorful characters, the Nino Rota score, the story and the saga. But every viewing since then brings something new. The nuanced performance of an unassuming but unflinchingly confident Al Pacino. Every time I think that they almost cast Jack Nicholson, I can't help but wonder. The way the wedding scene at the beginning lulls the audience into a sense of family, tradition and honor before putting all of it to the test in the remaining 2 hours of run time. There is no better example of crime film, drama film and acting combined with writing. The lines are rich and quotable. There is no scene that is superfluous. And once you see it, you will want to see it again and again and you will notice things every time you see it. Rarely does a filmmaker bring together this caliber of actors that bring together their characters with such color and vitality. You feel for every character on the screen and for every character who departs from the family. You feel almost that this is your family, too. That is the investment that can be made in this film....to lose one's self in its depths."
24,4722,True,0.15561506147285933,"We often hear that what the Feds nail mafiosos on is tax evasion, rather than the substantive underlying illegal commerce. What if it was antitrust instead of tax?Gangland is exactly where you'd expect to find anti-competitive behavior, working in the shadows to extract rents. After all, unfairly treated competitors can't complain to the authorities; their recourse is instead only to violence. What's more, those competitors are often themselves taken out of play by the government, whether through transparent corruption (e.g., the legislatively and executively sponsored ""war on drugs"") or through opaque corruption (e.g., bribery of corrupt cops by competing gangs). Thus, the very illegality of the products in which gangs traffic makes for government-granted monopolies that incentivize the illegal behavior.As much trouble as these monopolies and oligopolies cause for incumbents, they're even more of a headache for insurgents. Hence, barriers to entry in mob-controlled industries are high. Indeed, in Coppola's 175-minute film, there's barely a suggestion that a new family could come to compete with the five, let alone that an organization other than a family could try to enter. (There is one suggestion than an existing deputy of one of the families could do a start-up.)Relatedly, the specter of boycotting by the Corleone family is ever-present. The Godfather's office is the marketplace. Demand walks in, and the Godfather farms it out to approved suppliers of murder, maiming, extortion, etc. Hence the refrain from his lieutenants, ""Who(m) should I give this job to?"" As an antitrust defendant, Don Corleone would likely argue that this matching of buyers to sellers is a market-promoting service, see Chi. Bd. of Trade v. United States, 246 U.S. 231 (1918)like a market maker on a securities exchangewhile prosecutors would allege that, by unilaterally choosing the supplier for each transaction, he is impeding an open market rather than lubricating it. Prosecutors would background this argument with atmospherics of racial discrimination, cf. NAACP v. Claiborne Hardware Co., 458 U.S. 886 (1982), by the Corleones qua employer; Mike says of the family attorney, ""He's a good lawyer (but n)ot a Sicilian one.""Market-splitting is rampant in The Godfather. One family controls the Bronx, another Brooklyn, and so on. In a particularly apt bit of dialog, during the epic meeting of the five families, one head refers to the United States as being split into ""territories."" This meeting is the smoking gun of collusion amongst the five families. If they could survive evidentiary challenges, such gems as Don Corleone's ""When did I ever refuse an accommodation?"" would find prominent places in the prosecution's brief.The tying in Coppola's film is blatant enough to make Yale, Hack v. Yale Corp., 237 F.3d 81 (2d Cir. 2000), or Microsoft, United States v. Microsoft Corp., 253 F.3d 34 (D.C. Cir. 2001) (per curiam), blush. And the ties that bind are first and foremost family ties. Hence the brilliant opening sequence of intercutting between shadowy interiors of business deals and sun-washed exteriors of the wedding, which lingers long enoughthe latter replete with multi-generational singing, dancing and tribute-payingto make us feel we're there, part of the family. The mistake of the father whose beseeching of Don Corleone opens the film was to miss this lesson. By not investing in respect for the family upfront, by forgetting that the contract with the Godfather is a deep basket of goods and services that one locks into for the long term, he insults the CEO. Only by signing up for the whole kit and caboodleincluding reciprocity of a sort and at a time to be named laterdoes he get into the club. Hence the plausibility of Mike's claim at the end of the film that he is imposing exilethe ultimate punishment by the market dominatoron his brother-in-law. Sonny's career as family head is doomed not just because he's a hothead but also because he forgets that ultimately it's all about family.All these shenanigans are ways of restraining trade. And how better to restrain trade than decapitate the $600,000 horse of a Hollywood producer who won't hire your guy and leave the head in his bed, to whack a Las Vegas developer who won't sell you his hotel, or to execute your competitors point blank under the mantle of family ties? While making offers that one figuratively can't refuse is generally market-promoting, making offers than one literally ""can't refuse"" is market-restricting.So, would going after mob commerce under the antitrust laws be an unprecedented prosecution of a monopoly that the government itself sponsored? Nope. The government unwittingly sponsors monopolists all the time, by imposing so much regulation that potential entrants don't bother. Thus the Godfather is referring to America's political organs when he says, ""I believe in America. America's made my fortune."" And he is speaking on behalf of countless regulatorily entrenched incumbentsfrom banks to taxis, Katrina Miriam Wyman, Problematic Private Property: The Case of New York Taxicab Medallions, 30 Yale J. on Reg. 125 (2013)too."
25,4723,True,0.027359473600398726,"I've tried to watch through this movie so many times without succeeding, and the reason to that is that the movie is incredibly boring. I know this is a very respected movie and considered one of the greatest movies ever, according to some the best movie ever. But I don't really see what's so great about it, the movie starts off boring and ends boring. I seriously cannot understand how anyone could watch through 3 hours of this crap. The movie is way to detailed, half of the stuff in the movie you don't even need to know, the acting was good and I give the storyline a meh. What ruined it all was the length and combining that with the movies boredom ruins it all. I have watched many movies, and I am a movie enthusiast, but this one does not even reach my top 50. Other movies like Stand By Me and The Green Mile etc are way better than The Godfather. Don't waste your time on this movie, its three hours of boredom. Watch Shawshank Redemption or Titanic instead. Even 8 Mile ranks higher than this on my top list. It is up to you, you can either give the movie a go, or just waste your time."
26,4724,True,0.11114288820613956,"I recently watched the Godfather again on DVD after many years - actually watched it twice. Obviously, this film is an icon in American pop-culture and there probably is nothing new to be said about it. But I will try to make a few fresh observations here. After the first viewing about a week ago, I thought, this movie is sloppier and more sprawling than I remembered. After the second viewing, I saw how all the pieces came together to redefine the Hollywood gangster movie. The sets, lighting, sound, dialogue and the entire atmosphere really draws the viewer into the past, even if the effect romanticizes gangster life. Most of the performers seemed to bring their best stuff to their roles. But, most of the main roles could have been fleshed-out more, in the script. For example, two of the main actors, Marlon Brando as Vito Corleone and James Caan as Sonny, were very good and they could have carried more scenes. Also very good were some of the supporting actors like Richard Castellano as Clemenza, Sterling Hayden as McCluskey and especially Al Lettieri as Sollozzo. In fact, Lettieri was so compelling in his brief role as the criminal rival to the Corleone family that I wondered if he would have been better cast as the ""hero"" Michael Corleone. Which brings me to Al Pacino's portrayal of Michael: Of course Pacino is one the great actors ever, but he underplayed the role and made Michael so lacking in charm and charisma, that I found it hard, not only to like him, but to believe he could pull off the things he did, like controlling a powerful crime family or even marrying a beautiful native girl during his time in Sicily. I also found the portrayal of Tom Hagen a bit bland, probably more to do with the script than with the acting of Robert Duvall. Hagen was supposed to be an adopted family member, who was brought into the family as a boy and raised like a son and brother. Yet throughout the whole film, he never gets out of lawyer mode. Even actual lawyers frequently stop being a lawyer for a few minutes here and there. A few scenes were a bit superfluous, particularly those featuring Diane Keaton as Michael's fiancé (maybe I'm just biased against Diane Keaton), but the Godfather is worth sitting through more than once.Disclaimer: I never read the book by Mario Puzo. This review only concerns the film itself, independent of the source material."
27,4725,True,0.15639381680358655,"This is a masterpiece of modern film-making. Coppola has managed to make his audience care about a Mafia crime dynasty, as we follow the inevitable transition of power from the venerable Don Vito Corleone (Brando) to the youngest of his three sons Michael (Pacino). This was something that the ageing Don never wanted for Michael, wanting to see him legitimised as a Senator or a Governor, but fate and the violent nature of their chosen profession steps in. Impulsive and violent eldest son Sonny (Caan) is duped and gunned down in a drug war, and middle son Fredo is overlooked as he is just not Don material. Michael, however, is his father's son, and his path into the family business is partially forced on him after an attempt on his father's life. Humiliated and beaten by the New York Chief of Police (who is in the pocket of a rival mafia Family), his life changes when he makes a character defining decision to take revenge on both the Police Chief and a rival narcotics trafficker named Sollozo, who, having made the attempt on the Don's life, must now see it through or forever be a marked man. Michael completes the task with a steely eyed determination, and murders both men in a chilling scene in a family restaurant. Michael is then forced to flee the USA to hide in Sicliy under the protection of a friendly Mafia family. His character is further developed after he falls in love with and marries a beautiful Sicilian peasant girl, who is mistakenly murdered when his enemies track him down to Sicily. When Michael returns to America, he is not the same man that sat in his sister's wedding celebration at the start of the movie. He is older, wiser and surrounded as he has been by death and betrayal, those intervening years have been crucial to his character development. Like his father before him, he has chosen his path and has become a Don in waiting. This is an accolade that the older Don Corleone does not wait long to pass on to him, and although the old Don is still alive (surviving the five bullets Sollozo's assassins hit him with) he hands over the reins of power to Michael. Michael, now at the head of the business, accelerates the nefarious activities of the family. He seeks to relocate them to Nevada, but must tie up his New York business, split his territory between his Lieutenants Tessio and Clemenza fairly and settle old scores first. He uses his father as Consigliari, and Tom Hagen, the Families lawyer and Consigliari is quickly sidelined both because, as Michael tells him, he is not a wartime Consigliari, and because he needs his hands clean after the family re-settle in Nevada. The Assassination / Baptism scene is unparallelled, as Michael cuts down his enemies with a ruthlessness that maybe even the old Don did not possess, perhaps the reason why he stepped aside. These scenes are an interlinked series of brutal murders as Michael wipes the slate clean and assassinates anyone and everyone who have opposed the family. The genius is that the murders are interspersed with cutbacks to Michael standing as Godfather to his sister Connie's child, in Church, renouncing evil and Satan, as his Capo's and button men rampage through the remaining heads of the other five families. It is truly breathtaking film making. There has never been a better or stronger collection of actors ever assembled for any film before or since, and the dialogue is as memorable as anything ever committed to the page. There are no weak spots in this movie and the point to consider is that even though this is a film made against the background of crime and violence, and these play a huge part in what unfolds, it is essentially a film about family and loyalty. When the Corleone's decide to take murderous revenge on the heads of the other families, you do not turn from the screen at the savagery which is undoubtedly there to be seen, but instead, you root for Michael to be successful. There are simply too many memorable scenes to recount, but the final scene played out immediately after Michael orders that a Doctor be called for Connie because she is quite rightly hysterical (he has had her husband Carlo garroted out of revenge for Sonny's death) where Kay watches Michael's Capo's pay homage to him by kissing his hand/ring, while his Chief assassin, Neri slowly and deliberately closes the door in her face is the best ending in cinema history. I will end by stating that the Godfather II, is, if it were possible, even better. You will not regret watching this movie. It will stay with you for a long time after the final credits have rolled."
28,4726,True,0.043240428019548666,"It was a great movie. Don Corleone is a bad guy. every one is a bad guy here,they all do bad things,they all do crimes. But you can't escape from the fact that you love Don Corleone(Marlon Brando). The scene that he cries after his son(Sonny)died,made me cry. And I think that's what a movie is all about,You love the bad guys,because They're Good! I guess the Director some how skips the ""back together part"" when Micheal and Kay get back together!Or Apolonia(Mike's first wife in the movie)'s death. I guess it was for shortening the movie,or maybe it just Doesn't matter. But Francis Ford Coppola could shorten another scenes. It was a great movie after all,maybe the greatest, I voted 9."
29,4727,True,0.0945182000584255,"What can I say, an outstanding movie, certainly the best that I have ever seen.The Godfather depicts organised crime in a way that no other film ever has, or ever will. Although there is violence, it is put in very discretely- instead choosing to focus on the Italian family values that the Godfather and his heir, Michael, have adopted. It is a beautiful portrait of a seemingly happy family, with dark secrets. Eventually, the family suffers because of their underworld status, and Michael Corleone eventually takes over the family, with all of his father's wisdom, but with the ruthlessness of his late brother. The direction and the acting of the Michael character is exceptional. Al Pacino portrays him perfectly, and Francis Ford Coppola masterfully directed his transition from family rebel and sweet Westernised man to aggressive and ruthless kingpin of the family business.The music is another pivotal part of the movie. Nino Rota's famous main theme of the Godfather will stick in anybody's head for the remainder of their life. The lighting is also very well done, with the dark orange colour which adds to the overall effect of the movie.All in all, a brilliant masterpiece, with no flaws whatsoever, 10 out of 10."
30,4728,True,0.024875556304686314,"I absolutely loved this movie. It offers a unique view of the mafia and its workings from within the organization. It shows them as real people, not the heartless, emotionless criminals everyone makes them out to be. They aren't petty thugs like most criminals you see running around today. The Godfather is unique because it shows these criminals as having a sense of honor and dignity. Everything done is strictly business, nothing more. It has plenty of action and drama to keep me wanting more. Something about the way this movie is done, the way the actions are done out, the way the mafia is portrayed as operating, keeps me coming back to this movie, keeps me wanting to see more. I absolutely love this movie and will watch it again and again."
31,4729,True,0.03324330542762655,"Normally it is said that when read a book you do not like the movie but it is being proved wrong by Godfather. This movie goes exactly what you must have imagined while reading the book. This is the only movie that has every thing in it drama, thriller, romance and action actually you can say this is made for all type of audience in the world. There was so many characters whom i did not like while reading the book but i loved it while watching the movie i saw it to late but if you have not seen it yet then you must watch it this will not waste your time instead you will learn a lot. This movie is the perfect example of film making."
